entity	file	value	xpath	attributes	attribute_values
manuscripts	711.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	711.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	711.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	711.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	712.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	712.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	712.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	712.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	713.xml	1000-1100	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	713.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	713.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	713.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	714.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	714.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	714.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	714.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	715.xml	1200-1300	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	715.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	715.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	715.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	716.xml	1001	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	716.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	716.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	716.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	717.xml	1100-1300?	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	717.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	717.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	717.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	718.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	718.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	718.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	718.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	719.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	719.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	719.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	719.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	72.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	72.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	72.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	72.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	720.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	720.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	720.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	720.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	721.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	721.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	721.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	721.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	722.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	722.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	722.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	722.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	723.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	723.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	723.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	723.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	724.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	724.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	724.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	724.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	725.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	725.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	725.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	725.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	726.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	726.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	726.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	726.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	727.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	727.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	727.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	727.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	728.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	728.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	728.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	728.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	729.xml	1000-1200?	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	729.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	729.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	729.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	73.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	73.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	73.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	73.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	730.xml	1000-1100	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	730.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	730.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	730.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	731.xml	1000-1200?	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	731.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	731.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	731.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	732.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	732.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	732.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	732.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	733.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	733.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	733.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	733.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	734.xml	1000-1100	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	734.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	734.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	734.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	735.xml	1000-1200?	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	735.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	735.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	735.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	736.xml	1000-1200?	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	736.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	736.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	736.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	737.xml	1000-1200?	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	737.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	737.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	737.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	738.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	738.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	738.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	739.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	739.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	739.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	739.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	74.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	74.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	74.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	74.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	740.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	740.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	740.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	740.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	741.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	741.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	741.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	741.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	742.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	742.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	742.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	742.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	743.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	743.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	743.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	743.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	744.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	744.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	744.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	744.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	745.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	745.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	745.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	745.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	746.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	746.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	746.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	746.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	747.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	747.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	747.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	747.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	748.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	748.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	748.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	748.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	749.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	749.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	749.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	749.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	75.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	75.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	75.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	75.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	750.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	750.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	750.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	750.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	751.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	751.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	751.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	751.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	752.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	752.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	752.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	752.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	753.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	753.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	753.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	753.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	754.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	754.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	754.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	754.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	755.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	755.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	755.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	755.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	756.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	756.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	756.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	756.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	757.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	757.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	757.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	757.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	758.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	758.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	758.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	758.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	759.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	759.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	759.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	759.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	76.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	76.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	76.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	76.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	760.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	760.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	760.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	760.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	761.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	761.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	761.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	761.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	762.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	762.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	762.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	762.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	763.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	763.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	763.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	763.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	764.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	764.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	764.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	764.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	765.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	765.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	765.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	765.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	766.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	766.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	766.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	766.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	767.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	767.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	767.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	767.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	768.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	768.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	768.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	768.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	769.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	769.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	769.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	769.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	77.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	77.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	77.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	77.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	770.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	770.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	770.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	770.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	771.xml	1300-1500?	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	771.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	771.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	771.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	772.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	772.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	772.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	772.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	773.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	773.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	773.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	773.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	774.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	774.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	774.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	774.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	775.xml	after 1000	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	775.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	775.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	775.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	776.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	776.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	776.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	776.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	777.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	777.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	777.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	777.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	778.xml	1200-1300	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	778.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	778.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	778.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	779.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	779.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	779.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	779.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	78.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	78.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	78.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	78.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
