host_ms	file	bibl_xml_id	bibl_xpath	bibl_xpath_readable	ref_ms	action	changed	reason	n_before	n_after	citedRanges_before	citedRanges_after
42	data/manuscripts/tei/42.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[2]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	28	skipped	no	referenced ms 28 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
424	data/manuscripts/tei/424.xml	jalit-orgmanuscript426	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	426	skipped	no	referenced ms 426 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
424	data/manuscripts/tei/424.xml	jalit-orgmanuscript519	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[2]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	519	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""6v"">1r–6v</citedRange>"
424	data/manuscripts/tei/424.xml	jalit-orgmanuscript307	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[3]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	307	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""2v"">1r–2v</citedRange>"
424	data/manuscripts/tei/424.xml	jalit-orgmanuscript315	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[4]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	315	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""101"" to=""105"">101–105</citedRange>"
425	data/manuscripts/tei/425.xml	jalit-orgmanuscript317	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	317	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""7r"" to=""36v"">7r–36v</citedRange>"
426	data/manuscripts/tei/426.xml	jalit-orgmanuscript424	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	424	skipped	no	referenced ms 424 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
426	data/manuscripts/tei/426.xml	jalit-orgmanuscript519	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[2]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	519	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""6v"">1r–6v</citedRange>"
426	data/manuscripts/tei/426.xml	jalit-orgmanuscript307	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[3]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	307	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""2v"">1r–2v</citedRange>"
426	data/manuscripts/tei/426.xml	jalit-orgmanuscript315	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[4]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	315	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""101"" to=""105"">101–105</citedRange>"
458	data/manuscripts/tei/458.xml	jalit-orgmanuscript318	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	318	skipped	no	referenced ms 318 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
48	data/manuscripts/tei/48.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	58	skipped	no	referenced ms 58 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
50	data/manuscripts/tei/50.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	29	skipped	no	referenced ms 29 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
50	data/manuscripts/tei/50.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[2]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	52	skipped	no	referenced ms 52 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
511	data/manuscripts/tei/511.xml	jalit-orgmanuscript341	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	341	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""2v"">1r–2v</citedRange>"
511	data/manuscripts/tei/511.xml	jalit-orgmanuscript630	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[2]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	630	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""12v"">1r–12v</citedRange>"
511	data/manuscripts/tei/511.xml	jalit-orgmanuscript1469	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[3]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1469	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""16v"">1r–16v</citedRange>"
511	data/manuscripts/tei/511.xml	jalit-orgmanuscript641	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[4]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	641	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""5v"">1r–5v</citedRange>"
511	data/manuscripts/tei/511.xml	jalit-orgmanuscript366	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[5]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	366	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	2		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""4v"">1r–4v</citedRange> <citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""6r"" to=""28v"">6r–28v</citedRange>"
514	data/manuscripts/tei/514.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	894	regenerated	yes	removed all citedRanges, regenerated from referenced loci	1	1	"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit="""">128r-132v</citedRange>"	"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""128r"" to=""132v"">128r–132v</citedRange>"
519	data/manuscripts/tei/519.xml	jalit-orgmanuscript424	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	424	skipped	no	referenced ms 424 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
519	data/manuscripts/tei/519.xml	jalit-orgmanuscript426	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[2]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	426	skipped	no	referenced ms 426 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
519	data/manuscripts/tei/519.xml	jalit-orgmanuscript307	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[3]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	307	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""2v"">1r–2v</citedRange>"
519	data/manuscripts/tei/519.xml	jalit-orgmanuscript315	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[4]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	315	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""101"" to=""105"">101–105</citedRange>"
52	data/manuscripts/tei/52.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	29	skipped	no	referenced ms 29 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
52	data/manuscripts/tei/52.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[2]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	50	skipped	no	referenced ms 50 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
555	data/manuscripts/tei/555.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[1]/*[1]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1501	regenerated	yes	removed all citedRanges, regenerated from referenced loci	1	1	"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""""/>"	"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""1v"">1r–1v</citedRange>"
555	data/manuscripts/tei/555.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[1]/*[2]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1489	skipped	no	referenced ms 1489 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	1	1	"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""""/>"	"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""""/>"
555	data/manuscripts/tei/555.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1474	regenerated	yes	removed all citedRanges, regenerated from referenced loci	1	1	"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""""/>"	"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""6v"">1r–6v</citedRange>"
555	data/manuscripts/tei/555.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[3]/*	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1480	regenerated	yes	removed all citedRanges, regenerated from referenced loci	1	1	"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""""/>"	"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""2v"">1r–2v</citedRange>"
58	data/manuscripts/tei/58.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	48	skipped	no	referenced ms 48 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
587	data/manuscripts/tei/587.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	377	skipped	no	referenced ms 377 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	1	1	"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit="""">56-65</citedRange>"	"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit="""">56-65</citedRange>"
587	data/manuscripts/tei/587.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[2]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	639	skipped	no	referenced ms 639 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	1	1	"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit="""">161-168</citedRange>"	"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit="""">161-168</citedRange>"
587	data/manuscripts/tei/587.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[3]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1499	regenerated	yes	removed all citedRanges, regenerated from referenced loci	1	1	"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""""/>"	"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""1v"">1r–1v</citedRange>"
587	data/manuscripts/tei/587.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[4]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1497	regenerated	yes	removed all citedRanges, regenerated from referenced loci	1	1	"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""""/>"	"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""2v"">1r–2v</citedRange>"
587	data/manuscripts/tei/587.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[5]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1502	regenerated	yes	removed all citedRanges, regenerated from referenced loci	1	1	"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""""/>"	"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""2v"">1r–2v</citedRange>"
587	data/manuscripts/tei/587.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[6]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1488	skipped	no	referenced ms 1488 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	1	1	"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""""/>"	"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""""/>"
587	data/manuscripts/tei/587.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[7]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1492	regenerated	yes	removed all citedRanges, regenerated from referenced loci	1	1	"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""""/>"	"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""6v"">1r–6v</citedRange>"
587	data/manuscripts/tei/587.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[8]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1477	regenerated	yes	removed all citedRanges, regenerated from referenced loci	1	1	"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""""/>"	"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""24v"">1r–24v</citedRange>"
587	data/manuscripts/tei/587.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[9]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1479	regenerated	yes	removed all citedRanges, regenerated from referenced loci	1	1	"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""""/>"	"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""6v"">1r–6v</citedRange>"
587	data/manuscripts/tei/587.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[10]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	608	regenerated	yes	removed all citedRanges, regenerated from referenced loci	1	1	"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios""/>"	"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""46v"">1r–46v</citedRange>"
61	data/manuscripts/tei/61.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	74	skipped	no	referenced ms 74 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
613	data/manuscripts/tei/613.xml	jalit-orgmanuscript876	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	876	skipped	no	referenced ms 876 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
630	data/manuscripts/tei/630.xml	jalit-orgmanuscript341	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	341	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""2v"">1r–2v</citedRange>"
630	data/manuscripts/tei/630.xml	jalit-orgmanuscript1469	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[2]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1469	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""16v"">1r–16v</citedRange>"
630	data/manuscripts/tei/630.xml	jalit-orgmanuscript511	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[3]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	511	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	5		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""9v"">1r–9v</citedRange> <citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""32r"" to=""36v"">32r–36v</citedRange> <citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""45r"" to=""109v"">45r–109v</citedRange> <citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""111r"" to=""124v"">111r–124v</citedRange> <citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""126r"" to=""149v"">126r–149v</citedRange>"
630	data/manuscripts/tei/630.xml	jalit-orgmanuscript641	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[4]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	641	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""5v"">1r–5v</citedRange>"
630	data/manuscripts/tei/630.xml	jalit-orgmanuscript366	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[5]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	366	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	2		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""4v"">1r–4v</citedRange> <citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""6r"" to=""28v"">6r–28v</citedRange>"
641	data/manuscripts/tei/641.xml	jalit-orgmanuscript341	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	341	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""2v"">1r–2v</citedRange>"
641	data/manuscripts/tei/641.xml	jalit-orgmanuscript630	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[2]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	630	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""12v"">1r–12v</citedRange>"
641	data/manuscripts/tei/641.xml	jalit-orgmanuscript1469	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[3]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1469	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""16v"">1r–16v</citedRange>"
641	data/manuscripts/tei/641.xml	jalit-orgmanuscript366	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[4]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	366	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	2		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""4v"">1r–4v</citedRange> <citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""6r"" to=""28v"">6r–28v</citedRange>"
641	data/manuscripts/tei/641.xml	jalit-orgmanuscript511	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[5]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	511	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	5		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""9v"">1r–9v</citedRange> <citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""32r"" to=""36v"">32r–36v</citedRange> <citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""45r"" to=""109v"">45r–109v</citedRange> <citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""111r"" to=""124v"">111r–124v</citedRange> <citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""126r"" to=""149v"">126r–149v</citedRange>"
67	data/manuscripts/tei/67.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	87	skipped	no	referenced ms 87 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
72	data/manuscripts/tei/72.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	239	skipped	no	referenced ms 239 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
72	data/manuscripts/tei/72.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[2]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	204	skipped	no	referenced ms 204 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
73	data/manuscripts/tei/73.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	91	skipped	no	referenced ms 91 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
74	data/manuscripts/tei/74.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	61	skipped	no	referenced ms 61 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
76	data/manuscripts/tei/76.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	141	skipped	no	referenced ms 141 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
79	data/manuscripts/tei/79.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	236	skipped	no	referenced ms 236 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
81	data/manuscripts/tei/81.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	96	skipped	no	referenced ms 96 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
81	data/manuscripts/tei/81.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[2]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	304	skipped	no	referenced ms 304 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
87	data/manuscripts/tei/87.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	67	skipped	no	referenced ms 67 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
88	data/manuscripts/tei/88.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	136	skipped	no	referenced ms 136 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
88	data/manuscripts/tei/88.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[2]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	134	skipped	no	referenced ms 134 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
894	data/manuscripts/tei/894.xml	jalit-orgmanuscript514	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	514	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	2		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1v"" to=""8v"">1v–8v</citedRange> <citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""8v"" to=""134v"">8v–134v</citedRange>"
9	data/manuscripts/tei/9.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	255	skipped	no	referenced ms 255 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
90	data/manuscripts/tei/90.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	271	skipped	no	referenced ms 271 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
91	data/manuscripts/tei/91.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	73	skipped	no	referenced ms 73 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
92	data/manuscripts/tei/92.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	151	skipped	no	referenced ms 151 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
95	data/manuscripts/tei/95.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	195	skipped	no	referenced ms 195 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
96	data/manuscripts/tei/96.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[2]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	304	skipped	no	multiple manuscript targets: ['304', '81']	1	1	"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios""/>"	"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios""/>"
